Date,FS_oil,MACD_oil_1_2_3,MACD_T_1_2_3,MACD_T_2_3_4,BIAS_T_2_03,Butadiene
10/18/2013,0.8499999999999943,0.5789138296542831,0.5789138296542831,0.1388958437731418,0.0,1680
10/25/2013,-1.5500000000000114,0.08087397660710849,0.08087397660710849,-0.01097708872778469,0.02040816326530612,1750
11/1/2013,-8.599999999999994,0.2292426755635404,0.2292426755635404,-0.4062435507324835,-0.005747126436781609,1730
11/8/2013,2.8000000000000114,1.6108899002017552,1.6108899002017552,0.12642522081259244,-0.005813953488372093,1710
11/15/2013,2.4499999999999886,0.8375344709075421,0.8375344709075421,0.24344080811360413,-0.03793626707132018,1585
11/22/2013,-1.25,0.021130409055984956,0.021130409055984956,0.0448573226811817,-0.06197654941373534,1400
11/29/2013,-0.19999999999998863,0.08635292906205905,0.08635292906205905,0.028810812515217776,0.0070921985815602835,1420
12/6/2013,0.5999999999999943,0.10177237270906403,0.10177237270906403,0.05823469696237282,0.06578947368421052,1620
12/13/2013,2.8499999999999943,-0.02958184425281729,-0.02958184425281729,0.16791492290407461,-0.043478260869565216,1485
12/20/2013,-3.4000000000000057,-0.516613598995491,-0.516613598995491,-0.14526399389424682,-0.008488964346349746,1460
12/27/2013,-0.9499999999999886,0.1410856415458852,0.1410856415458852,-0.08766487015489588,0.004432321854756222,1473
1/3/2014,-3.75,0.36200696778749375,0.36200696778749375,-0.19285215900211483,0.0016943409013893595,1478
1/10/2014,-5.699999999999989,0.9031581995652687,0.9031581995652687,-0.2833379138558456,0.002699055330634278,1486
1/17/2014,-0.30000000000001137,1.6422973383398016,1.6422973383398016,0.01618394245919319,0.004688546550569324,1500
1/24/2014,-5.800000000000011,1.268054748688968,1.268054748688968,-0.17219628913812812,0.0033222591362126247,1510
1/31/2014,-13.774999999999977,1.7496627341841702,1.7496627341841702,-0.5930211007896986,-0.006666666666666667,1490
2/7/2014,-13.775000000000006,3.54254315370531,3.54254315370531,-0.6006643241272371,-0.003367003367003367,1480
2/14/2014,8.299999999999983,4.956342172390407,4.956342172390407,0.620925573696951,0.003367003367003367,1490
2/21/2014,-3.1999999999999886,2.156527951374443,2.156527951374443,0.28821742830481867,-0.006756756756756757,1470
2/28/2014,-2.5500000000000114,1.5043829307469707,1.5043829307469707,0.16326149902621978,-0.005128205128205128,1455
3/7/2014,6.700000000000017,1.3192311170600703,1.3192311170600703,0.5556224204374018,-0.002411298656562177,1448
3/14/2014,1.9499999999999886,-0.268037890907749,-0.268037890907749,0.3247062127732647,-0.013296011196641007,1410
3/21/2014,-6.400000000000006,-0.7682367619331387,-0.7682367619331387,-0.2270098920806305,-0.048327137546468404,1280
3/28/2014,0.8000000000000114,0.47114234687367684,0.47114234687367684,0.012877254879327893,-0.03643724696356275,1190
4/4/2014,-5.800000000000011,0.38732474938359474,0.38732474938359474,-0.2477320520085442,0.02857142857142857,1260
4/11/2014,-4.099999999999994,1.2109135666740372,1.2109135666740372,-0.19136843367320466,0.015625,1300
4/18/2014,-0.25,1.6278738473311023,1.6278738473311023,0.05631433856204637,0.0,1300
4/25/2014,-10.75,1.1964092783302362,1.1964092783302362,-0.4056436974798032,-0.0196078431372549,1250
5/2/2014,3.0500000000000114,2.517362090720013,2.517362090720013,0.22689763120361306,-0.0012014417300760913,1247
5/9/2014,-7.150000000000006,1.3900668625449555,1.3900668625449555,-0.13871949643207415,-8.025682182985554E-4,1245
5/16/2014,3.5999999999999943,1.9304953703341425,1.9304953703341425,0.3168392645636118,0.0,1245
5/23/2014,1.450000000000017,0.777068331520951,0.777068331520951,0.2826390399496148,-0.006060606060606061,1230
5/30/2014,-2.4000000000000057,0.08414104787843257,0.08414104787843257,0.02335116457550157,0.0,1230
6/6/2014,-2.8000000000000114,0.34060615131187433,0.34060615131187433,-0.07910543095184153,0.008464328899637243,1251
6/13/2014,1.950000000000017,0.7364816181135154,0.7364816181135154,0.14347867658031532,0.023037875829754,1310
6/20/2014,5.049999999999983,0.23196698987592868,0.23196698987592868,0.3365581735238976,0.022752704214845206,1371
6/27/2014,5.050000000000011,-0.7711077781223139,-0.7711077781223139,0.3271703879021999,0.010822510822510822,1401
7/4/2014,-4.300000000000011,-1.5229176467479135,-1.5229176467479135,-0.20858002536473919,0.027758501040943788,1481
7/11/2014,-6.5,-0.4239134092695167,-0.4239134092695167,-0.43758914427188245,0.008037508372404554,1505
7/18/2014,1.950000000000017,0.9838917667333931,0.9838917667333931,0.0037259489103433907,0.016339869281045753,1555
7/25/2014,-0.75,0.5655620404893966,0.5655620404893966,3.752870829458743E-4,0.0220125786163522,1625
8/1/2014,1.049999999999983,0.43231973928558887,0.43231973928558887,0.08929503111812664,-0.009316770186335404,1595
8/8/2014,-1.5,0.09100610932307518,0.09100610932307518,-0.029388051894926548,-0.00949367088607595,1565
8/15/2014,-2.549999999999983,0.25378513455495977,0.25378513455495977,-0.11161536641985492,-0.024214659685863876,1491
8/22/2014,0.5999999999999943,0.6213199272419558,0.6213199272419558,0.043539512506626465,-0.04265734265734266,1369
8/29/2014,-3.200000000000017,0.375469083609147,0.375469083609147,-0.10862192631675782,-0.0036656891495601175,1359
9/5/2014,-2.0,0.7426709151339708,0.7426709151339708,-0.07254597270041074,0.02545715310147006,1430
9/12/2014,-9.299999999999983,0.8896475820101273,0.8896475820101273,-0.4122139920754364,0.027210884353741496,1510
9/19/2014,0.6999999999999886,2.167594499152756,2.167594499152756,0.06832840052716449,0.009836065573770493,1540
9/26/2014,-6.900000000000006,1.54138748562562,1.54138748562562,-0.1811745617975049,-0.0016260162601626016,1535
10/3/2014,-4.099999999999994,2.073223821495901,2.073223821495901,-0.0797905381354127,-0.02847571189279732,1450
10/10/2014,1.700000000000017,2.1541219369756277,2.1541219369756277,0.2565827765903208,-0.019332161687170474,1395
10/17/2014,6.349999999999994,1.1662309772303843,1.1662309772303843,0.5386782156899557,-0.03717472118959108,1295
